customer_id,recency,frequency,monetary,segment
46050,217,2,979.08,At Risk
46051,633,4,3820.25,Loyal
46052,631,1,1647.66,Potential
46054,247,3,3999.31,Loyal
46055,624,1,297.66,At Risk
46056,587,1,524.26,At Risk
46058,730,1,549.52,At Risk
46059,31,3,4101.2,Loyal
46060,70,3,1962.68,Potential
46061,430,2,783.9399999999999,At Risk
46062,205,2,105.24000000000001,At Risk
46063,150,2,2477.81,Potential
46064,83,1,390.7,At Risk
46065,737,1,93.64,At Risk
46066,74,2,2077.84,Potential
46067,186,3,3849.45,Loyal
46070,193,3,1119.8,Potential
46071,510,1,2843.6,Potential
46072,742,1,1490.96,Potential
46075,268,1,686.35,At Risk
46079,352,2,731.1300000000001,At Risk
46080,307,1,2955.8,Potential
46084,291,1,89.77,At Risk
46085,833,1,1003.48,Potential
46086,206,2,1232.9099999999999,Potential
46087,886,1,843.58,At Risk
46089,795,1,1019.58,Potential
46091,154,3,5338.99,VIP
46092,3,1,72.12,At Risk
46094,350,3,5128.610000000001,VIP
46095,140,3,2511.05,Potential
46097,57,5,2138.12,Potential
46098,247,3,1481.82,Potential
46099,841,1,2069.56,Potential
46100,246,2,2653.08,Potential
46101,350,2,1463.55,Potential
46102,510,1,498.92,At Risk
46104,462,4,6381.58,VIP
46105,532,1,1889.94,Potential
46106,166,2,2580.9,Potential
46107,398,2,2011.76,Potential
46108,769,2,3014.6600000000003,Loyal
46109,60,4,2759.91,Potential
46111,30,3,1793.2,Potential
46112,311,3,1173.01,Potential
46113,569,1,1819.23,Potential
46114,82,1,1115.94,Potential
46116,750,2,2306.09,Potential
46119,58,2,1917.74,Potential
46120,68,1,1278.55,Potential
46121,77,1,2720.1,Potential
46122,135,2,4744.2,Loyal
46123,243,3,1884.0000000000002,Potential
46124,244,3,4059.35,Loyal
46125,587,3,2166.0,Potential
46126,121,4,5387.5599999999995,VIP
46127,779,1,1093.68,Potential
46128,253,5,2174.99,Potential
46130,144,1,1661.31,Potential
46131,630,1,605.83,At Risk
46133,769,1,507.46,At Risk
46134,8,3,1738.42,Potential
46135,371,2,1660.98,Potential
46137,207,1,1136.82,Potential
46138,666,2,1259.07,Potential
46140,598,1,1647.65,Potential
46141,12,1,806.25,At Risk
46142,88,3,3583.05,Loyal
46143,132,2,886.26,At Risk
46145,741,1,3165.88,Loyal
46146,86,4,2699.59,Potential
46147,74,1,545.02,At Risk
46148,454,3,4349.29,Loyal
46149,313,1,171.93,At Risk
46150,751,1,495.03,At Risk
46151,664,1,1947.7,Potential
46152,252,4,1825.14,Potential
46153,624,1,1895.37,Potential
46154,121,3,3846.6,Loyal
46156,795,1,120.17,At Risk
46157,560,1,367.88,At Risk
46158,333,2,2156.97,Potential
46159,751,1,1132.44,Potential
46160,649,3,2190.31,Potential
46163,313,1,515.96,At Risk
46164,502,1,321.73,At Risk
46165,795,1,199.76,At Risk
46166,50,2,1109.76,Potential
46167,2,5,4525.17,Loyal
46169,328,4,3988.68,Loyal
46170,580,1,1540.8,Potential
46171,724,1,1439.45,Potential
46172,418,2,1882.52,Potential
46174,160,3,3321.1,Loyal
46175,62,3,3839.81,Loyal
46176,576,2,612.2,At Risk
46177,634,2,3952.98,Loyal
46179,73,2,2951.58,Potential
46180,65,1,133.23,At Risk
46181,23,1,1288.25,Potential
46182,418,2,1294.24,Potential
46183,331,2,2765.84,Potential
46184,232,3,1527.49,Potential
46185,211,1,1013.8,Potential
46186,222,2,2008.52,Potential
46187,39,4,4642.94,Loyal
46188,525,1,1075.18,Potential
46189,303,4,3261.91,Loyal
46190,398,2,483.53,At Risk
46191,813,1,597.58,At Risk
46192,16,2,982.3699999999999,At Risk
46193,731,2,2169.7200000000003,Potential
46194,31,3,4223.48,Loyal
46195,300,1,231.5,At Risk
46196,675,1,773.48,At Risk
46197,559,2,548.16,At Risk
46198,245,4,4783.7,Loyal
46199,16,2,350.83,At Risk
46200,156,1,9.38,At Risk
46201,92,1,445.6,At Risk
46202,602,1,673.7,At Risk
46204,20,2,863.56,At Risk
46205,637,3,3781.48,Loyal
46207,32,3,3704.3900000000003,Loyal
46208,756,1,179.58,At Risk
46210,56,4,3322.5,Loyal
46212,170,1,1079.88,Potential
46213,241,2,1634.6100000000001,Potential
46214,437,3,3622.51,Loyal
46217,53,3,3035.75,Loyal
46220,561,1,579.99,At Risk
46221,578,1,2091.75,Potential
46222,87,2,353.85,At Risk
46223,643,2,674.88,At Risk
46224,425,2,1488.6,Potential
46225,240,3,2086.1800000000003,Potential
46226,419,1,1247.22,Potential
46227,62,2,2278.28,Potential
46228,293,2,3501.32,Loyal
46229,216,4,1001.9,Potential
46230,316,1,68.72,At Risk
46232,519,1,1266.08,Potential
46233,106,2,1325.8,Potential
46235,414,1,829.16,At Risk
46236,796,1,902.73,At Risk
46237,74,1,147.4,At Risk
46239,373,1,457.68,At Risk
46240,257,2,1746.75,Potential
46241,355,4,2369.19,Potential
46242,37,4,2365.41,Potential
46243,28,5,6892.96,VIP
46244,633,1,2178.15,Potential
46245,230,2,3213.17,Loyal
46246,528,1,970.32,At Risk
46247,755,1,540.68,At Risk
46248,188,3,3290.34,Loyal
46250,506,1,2093.12,Potential
46252,662,1,737.63,At Risk
46256,25,2,2390.45,Potential
46257,471,3,1432.95,Potential
46259,514,3,1578.15,Potential
46260,744,1,350.14,At Risk
46261,327,3,2083.72,Potential
46262,214,1,657.72,At Risk
46263,107,1,205.6,At Risk
46264,746,2,3425.8599999999997,Loyal
46265,34,4,5064.91,VIP
46266,158,1,374.21,At Risk
46267,88,2,3716.08,Loyal
46268,160,1,354.75,At Risk
46269,4,2,2121.88,Potential
46271,513,2,2863.8,Potential
46272,494,1,34.76,At Risk
46273,830,1,1645.6,Potential
46274,331,1,1236.09,Potential
46275,174,3,2701.92,Potential
46276,298,4,3576.89,Loyal
46277,514,2,1676.3,Potential
46278,10,1,401.9,At Risk
46279,84,3,2681.58,Potential
46281,94,2,888.5,At Risk
46282,172,2,2500.34,Potential
46283,733,1,16.87,At Risk
46284,473,2,720.37,At Risk
46285,223,2,3048.25,Loyal
46286,125,1,841.5,At Risk
46287,217,1,3093.5,Loyal
46288,64,5,3009.24,Loyal
46289,110,1,564.44,At Risk
46292,448,2,3470.75,Loyal
46293,432,2,1744.69,Potential
46294,382,3,2554.34,Potential
46295,165,3,2245.1800000000003,Potential
46296,322,2,2075.24,Potential
46299,43,1,1510.28,Potential
46300,669,2,3243.8500000000004,Loyal
46301,23,2,2606.25,Potential
46302,21,5,3274.09,Loyal
46303,249,1,2924.96,Potential
46304,38,3,2195.8599999999997,Potential
46306,631,1,178.3,At Risk
46308,93,4,1334.29,Potential
46309,341,1,696.6,At Risk
46310,16,2,3339.51,Loyal
46311,218,4,3142.6400000000003,Loyal
46312,118,3,5108.639999999999,VIP
46313,109,2,2982.94,Potential
46315,248,1,1326.66,Potential
46316,60,2,3709.33,Loyal
46317,96,5,4170.46,Loyal
46318,646,1,2711.75,Potential
46320,265,2,3449.48,Loyal
46321,369,2,1124.49,Potential
46323,90,1,1742.52,Potential
46324,90,2,2667.19,Potential
46327,213,3,793.79,At Risk
46328,719,2,371.03999999999996,At Risk
46331,369,2,1893.67,Potential
46332,14,2,2131.66,Potential
46333,500,1,243.15,At Risk
46334,94,3,3250.03,Loyal
46335,394,1,500.46,At Risk
46336,338,2,3278.95,Loyal
46337,696,2,935.97,At Risk
46338,734,1,352.17,At Risk
46339,141,1,965.32,At Risk
46341,606,1,757.64,At Risk
46342,547,2,3556.9,Loyal
46343,252,1,272.58,At Risk
46344,399,2,816.53,At Risk
46345,129,1,1241.46,Potential
46346,364,2,938.3,At Risk
46347,49,3,1230.52,Potential
46349,800,1,21.95,At Risk
46350,1,4,3390.16,Loyal
46351,40,2,1850.42,Potential
46352,830,1,180.67,At Risk
46354,632,1,52.29,At Risk
46355,54,2,1009.46,Potential
46356,166,1,321.45,At Risk
46357,145,3,3790.55,Loyal
46358,357,1,618.66,At Risk
46359,45,2,1008.3399999999999,Potential
46360,15,3,1663.54,Potential
46361,135,2,3362.79,Loyal
46363,184,3,1462.43,Potential
46365,171,3,2158.77,Potential
46366,128,2,2864.01,Potential
46367,490,1,1725.1,Potential
46369,10,3,1691.6799999999998,Potential
46370,84,3,4655.21,Loyal
46371,51,4,4009.08,Loyal
46372,77,4,4016.15,Loyal
46373,555,1,1179.05,Potential
46374,76,1,1168.42,Potential
46376,138,5,4997.030000000001,Loyal
46377,332,1,604.04,At Risk
46378,84,2,1248.77,Potential
46379,226,1,22.55,At Risk
46380,219,1,796.17,At Risk
46381,109,3,698.26,At Risk
46382,44,2,3744.9300000000003,Loyal
46383,197,1,290.72,At Risk
46384,42,2,2639.0,Potential
46385,174,3,4303.370000000001,Loyal
46387,223,2,2219.66,Potential
46389,185,3,1246.34,Potential
46390,350,1,816.6,At Risk
46391,37,2,2509.65,Potential
46392,480,2,2230.12,Potential
46393,445,1,649.94,At Risk
46394,82,2,262.93,At Risk
46396,119,1,140.0,At Risk
46397,67,4,5272.01,VIP
46398,63,3,1426.08,Potential
46400,296,1,375.48,At Risk
46401,826,1,838.12,At Risk
46403,798,1,344.07,At Risk
46404,238,2,1783.8200000000002,Potential
46405,580,1,99.84,At Risk
46406,384,1,1575.09,Potential
46407,758,1,1581.18,Potential
46409,181,4,1927.45,Potential
46410,185,5,3880.13,Loyal
46411,388,2,3498.8199999999997,Loyal
46412,505,1,850.36,At Risk
46416,376,4,4778.11,Loyal
46417,99,3,6417.5199999999995,VIP
46418,870,2,942.41,At Risk
46419,91,2,1178.51,Potential
46420,840,1,3206.5,Loyal
46421,571,2,1551.52,Potential
46422,69,3,2528.96,Potential
46423,261,1,239.01,At Risk
46425,58,6,7581.0,VIP
46426,780,1,307.08,At Risk
46427,92,2,779.3199999999999,At Risk
46428,263,1,2268.52,Potential
46429,515,2,717.29,At Risk
46431,200,4,5498.68,VIP
46432,445,1,725.76,At Risk
46433,514,2,3142.06,Loyal
46434,53,2,586.88,At Risk
46435,401,3,2597.1499999999996,Potential
46436,110,1,241.98,At Risk
46437,422,1,1086.68,Potential
46438,522,2,2016.19,Potential
46439,65,3,2452.07,Potential
46440,716,2,2478.4,Potential
46441,268,4,3174.37,Loyal
46442,54,4,5783.08,VIP
46444,171,2,1304.73,Potential
46446,885,1,3393.05,Loyal
46447,98,3,3076.84,Loyal
46448,107,1,603.56,At Risk
46449,236,2,1593.24,Potential
46450,54,3,4749.25,Loyal
46451,620,1,1652.68,Potential
46452,438,3,4601.47,Loyal
46453,27,2,2092.79,Potential
46454,357,1,843.4,At Risk
46457,180,1,221.2,At Risk
46458,785,1,1332.36,Potential
46459,131,1,588.72,At Risk
46460,446,3,1914.55,Potential
46461,108,1,402.75,At Risk
46462,58,3,679.85,At Risk
46463,738,2,1985.19,Potential
46464,182,2,706.56,At Risk
46465,147,1,540.2,At Risk
46466,209,4,4022.52,Loyal
46468,178,1,1240.29,Potential
46469,18,2,2022.74,Potential
46470,462,2,1515.6599999999999,Potential
46472,206,4,3378.6,Loyal
46473,107,3,5532.55,VIP
46474,80,2,1039.67,Potential
46475,165,3,4254.05,Loyal
46476,695,1,591.24,At Risk
46477,200,1,1788.51,Potential
46478,617,3,5993.32,VIP
46481,342,3,3718.5299999999997,Loyal
46482,223,1,108.54,At Risk
46483,695,1,946.92,At Risk
46487,391,2,1081.51,Potential
46488,510,1,1489.75,Potential
46489,234,3,3651.43,Loyal
46491,224,1,1909.25,Potential
46492,106,2,696.1999999999999,At Risk
46493,629,1,1052.58,Potential
46494,730,1,422.58,At Risk
46495,549,2,3938.38,Loyal
46496,514,2,2249.44,Potential
46497,835,1,1620.1,Potential
46498,30,3,2055.58,Potential
46499,114,3,1198.76,Potential
46500,225,2,2079.79,Potential
46501,828,1,2238.68,Potential
46502,225,1,334.81,At Risk
46504,854,1,714.81,At Risk
46506,429,2,4300.13,Loyal
46507,18,1,1898.45,Potential
46510,168,3,1847.15,Potential
46511,36,2,2027.2,Potential
46512,439,2,3005.2,Loyal
46513,170,2,2101.69,Potential
46514,459,1,290.65,At Risk
46515,404,2,1235.65,Potential
46517,525,2,2427.26,Potential
46519,875,1,2976.55,Potential
46520,440,2,1428.1399999999999,Potential
46522,477,2,1220.22,Potential
46524,293,1,1710.4,Potential
46525,158,3,6661.48,VIP
46526,881,1,1966.2,Potential
46527,12,1,903.1,At Risk
46528,65,3,1934.31,Potential
46529,435,2,320.04,At Risk
46530,588,1,950.08,At Risk
46531,728,1,1423.16,Potential
46533,112,3,6209.85,VIP
46534,229,2,3232.37,Loyal
46535,454,1,2765.36,Potential
46536,102,1,663.1,At Risk
46537,682,1,787.59,At Risk
46538,240,3,2373.98,Potential
46539,330,2,3965.71,Loyal
46540,361,1,130.88,At Risk
46541,639,1,45.8,At Risk
46542,697,1,175.16,At Risk
46543,2,1,1484.37,Potential
46544,572,2,1468.13,Potential
46545,205,2,1348.27,Potential
46546,509,2,990.99,At Risk
46547,427,2,709.01,At Risk
46548,301,2,3382.4,Loyal
46549,737,1,395.18,At Risk
46551,128,2,3215.65,Loyal
46552,791,1,91.1,At Risk
46553,45,2,2259.75,Potential
46554,183,2,791.52,At Risk
46559,201,4,5080.45,VIP
46561,90,2,2256.72,Potential
46562,785,1,612.66,At Risk
46564,143,4,2268.4,Potential
46565,217,1,3073.76,Loyal
46566,230,3,3560.56,Loyal
46568,634,1,163.87,At Risk
46569,147,3,3401.49,Loyal
46571,682,1,434.3,At Risk
46573,122,4,4042.8399999999997,Loyal
46574,133,2,1594.3400000000001,Potential
46575,113,2,1327.69,Potential
46576,588,3,4428.15,Loyal
46577,770,1,324.92,At Risk
46579,355,2,3924.54,Loyal
46580,595,1,2182.7,Potential
46581,219,2,1918.16,Potential
46582,83,3,5613.780000000001,VIP
46584,8,1,107.38,At Risk
46585,398,2,3212.26,Loyal
46586,20,1,426.06,At Risk
46587,331,3,2961.7799999999997,Potential
46589,429,1,2394.7,Potential
46590,827,1,612.52,At Risk
46591,725,2,706.6,At Risk
46592,325,2,1629.81,Potential
46593,623,2,1406.27,Potential
46594,630,2,4838.35,Loyal
46595,144,2,3406.08,Loyal
46596,529,1,633.64,At Risk
46597,141,2,1889.5,Potential
46599,42,4,2776.84,Potential
46600,368,1,1160.4,Potential
46601,731,2,3339.09,Loyal
46602,5,4,5959.389999999999,VIP
46604,113,5,5472.63,VIP
46605,596,1,1398.68,Potential
46606,92,4,2103.19,Potential
46607,432,3,2758.68,Potential
46608,91,1,538.36,At Risk
46609,212,1,2049.42,Potential
46610,803,1,222.59,At Risk
46612,5,2,3608.5699999999997,Loyal
46614,322,1,580.36,At Risk
46615,642,1,528.13,At Risk
46616,691,1,1293.64,Potential
46617,866,1,733.62,At Risk
46618,316,2,896.49,At Risk
46619,125,2,504.19,At Risk
46620,27,4,2767.49,Potential
46621,702,1,1122.78,Potential
46622,423,2,4320.049999999999,Loyal
46623,125,1,146.12,At Risk
46624,55,2,3267.3599999999997,Loyal
46625,813,1,378.56,At Risk
46626,659,1,3762.45,Loyal
46627,685,1,708.08,At Risk
46629,145,1,1058.28,Potential
46630,162,1,2610.05,Potential
46631,94,3,4434.35,Loyal
46633,24,1,1099.15,Potential
46634,287,2,1563.56,Potential
46635,542,1,270.52,At Risk
46636,267,3,3435.46,Loyal
46638,709,2,2035.26,Potential
46640,572,1,963.92,At Risk
46642,354,2,862.5,At Risk
46643,89,2,2036.4,Potential
46644,600,2,783.31,At Risk
46645,459,1,78.31,At Risk
46646,254,3,2360.2400000000002,Potential
46647,117,1,1406.05,Potential
46648,127,1,169.09,At Risk
46649,340,1,59.24,At Risk
46650,47,1,415.73,At Risk
46651,815,1,873.64,At Risk
46652,189,4,2550.57,Potential
46653,365,1,380.3,At Risk
46654,68,4,2542.77,Potential
46659,715,2,2204.1,Potential
46660,270,3,1188.41,Potential
46661,790,1,992.24,At Risk
46662,200,2,2112.87,Potential
46664,724,1,925.04,At Risk
46666,622,1,1326.1,Potential
46667,892,1,533.07,At Risk
46668,181,1,91.92,At Risk
46669,12,5,4501.34,Loyal
46671,520,1,549.12,At Risk
46673,8,2,2708.05,Potential
46674,54,3,6636.84,VIP
46676,428,2,2265.96,Potential
46677,330,3,3456.42,Loyal
46678,861,1,2689.5,Potential
46680,258,1,1637.4,Potential
46681,334,3,1025.3200000000002,Potential
46683,621,1,2179.08,Potential
46684,60,1,1282.26,Potential
46685,794,2,2280.14,Potential
46686,247,3,3339.09,Loyal
46687,278,1,203.1,At Risk
46688,820,1,264.66,At Risk
46691,892,1,43.74,At Risk
46693,238,4,1371.6200000000001,Potential
46694,175,5,6389.9,VIP
46695,202,1,280.4,At Risk
46696,127,2,2349.39,Potential
46697,51,1,1773.69,Potential
46698,610,2,688.99,At Risk
46699,325,2,1003.9300000000001,Potential
46700,522,1,1134.72,Potential
46701,97,2,1934.79,Potential
46703,731,1,637.9,At Risk
46704,144,1,175.72,At Risk
46705,251,1,305.08,At Risk
46707,240,1,1118.01,Potential
46708,185,1,849.92,At Risk
46709,268,5,7625.41,VIP
46710,456,1,1389.52,Potential
46712,367,1,347.46,At Risk
46713,415,3,303.31,At Risk
46714,368,1,477.68,At Risk
46715,71,3,2752.09,Potential
46716,77,2,3091.6499999999996,Loyal
46718,584,1,322.86,At Risk
46720,12,1,643.19,At Risk
46721,84,1,238.2,At Risk
46722,9,2,472.28,At Risk
46724,829,1,2065.05,Potential
46726,41,3,1971.4700000000003,Potential
46727,457,2,2665.21,Potential
46730,357,2,4889.299999999999,Loyal
46734,350,2,3103.11,Loyal
46735,396,5,4614.43,Loyal
46736,329,2,531.66,At Risk
46737,578,1,296.6,At Risk
46738,337,2,3233.05,Loyal
46739,99,2,3183.56,Loyal
46740,627,1,298.54,At Risk
46742,167,2,2141.16,Potential
46743,385,2,969.89,At Risk
46744,432,3,2074.87,Potential
46746,84,2,1571.86,Potential
46748,439,3,2508.41,Potential
46749,527,2,3810.1000000000004,Loyal
46750,699,1,2049.2,Potential
46752,539,2,540.42,At Risk
46753,215,1,2006.84,Potential
46754,142,5,9847.119999999999,VIP
46755,635,1,3143.45,Loyal
46756,485,3,1895.92,Potential
46757,156,4,3310.11,Loyal
46758,56,3,2400.75,Potential
46759,417,1,223.22,At Risk
46760,208,3,3578.56,Loyal
46761,238,4,2399.9500000000003,Potential
46763,231,1,2416.88,Potential
46764,160,2,3667.18,Loyal
46766,829,1,1040.85,Potential
46767,795,1,573.09,At Risk
46769,185,3,2443.25,Potential
46771,790,1,972.75,At Risk
46772,285,2,3919.12,Loyal
46773,449,1,634.38,At Risk
46774,263,4,6102.570000000001,VIP
46777,768,1,446.88,At Risk
46779,153,2,1981.5700000000002,Potential
46780,581,2,1825.9099999999999,Potential
46781,215,1,151.7,At Risk
46782,390,3,2486.5099999999998,Potential
46783,562,2,1561.89,Potential
46784,892,1,2134.05,Potential
46785,449,1,815.35,At Risk
46786,661,1,2017.16,Potential
46787,854,2,3273.17,Loyal
46788,110,3,1127.01,Potential
46790,218,1,585.72,At Risk
46791,150,2,1496.59,Potential
46792,164,1,531.06,At Risk
46793,583,2,2920.56,Potential
46794,354,2,1922.45,Potential
46795,872,1,452.7,At Risk
46796,194,1,2404.8,Potential
46797,857,1,624.5,At Risk
46799,783,2,3084.74,Loyal
46800,393,3,1261.75,Potential
46801,173,2,4432.0,Loyal
46802,457,1,424.94,At Risk
46803,716,2,2185.62,Potential
46804,20,2,2260.6099999999997,Potential
46805,345,1,591.68,At Risk
46806,560,1,2467.28,Potential
46807,454,3,3366.27,Loyal
46809,310,1,1776.25,Potential
46810,807,1,611.18,At Risk
46811,152,4,4654.0,Loyal
46812,23,4,4141.31,Loyal
46813,473,2,2277.9300000000003,Potential
46814,581,2,1511.04,Potential
46815,17,2,1636.01,Potential
46816,767,2,2239.5499999999997,Potential
46817,538,3,2552.79,Potential
46818,759,1,1205.4,Potential
46819,476,1,333.76,At Risk
46820,251,1,267.94,At Risk
46822,669,1,1156.72,Potential
46823,2,2,1422.51,Potential
46825,596,1,384.12,At Risk
46826,280,3,3983.6200000000003,Loyal
46827,300,3,5714.91,VIP
46828,519,2,1035.6,Potential
46829,405,1,972.36,At Risk
46830,257,3,2134.15,Potential
46831,564,3,2661.19,Potential
46832,864,1,1063.18,Potential
46834,608,1,1592.67,Potential
46836,494,1,548.49,At Risk
46837,629,2,4633.0,Loyal
46839,610,1,693.66,At Risk
46842,79,1,1171.84,Potential
46843,117,2,1650.94,Potential
46844,135,3,4421.64,Loyal
46845,69,3,699.63,At Risk
46846,189,1,732.45,At Risk
46847,195,1,2698.05,Potential
46848,55,4,2769.06,Potential
46850,595,2,2978.15,Potential
46852,122,2,3089.7799999999997,Loyal
46853,584,1,123.51,At Risk
46854,638,1,1039.12,Potential
46855,756,1,481.56,At Risk
46856,349,1,276.18,At Risk
46857,630,1,327.95,At Risk
46859,133,5,3005.8,Loyal
46860,543,1,1257.78,Potential
46861,4,3,3515.2799999999997,Loyal
46863,105,2,1333.04,Potential
46864,66,1,177.68,At Risk
46866,730,1,752.06,At Risk
46867,251,1,255.44,At Risk
46868,706,3,2361.5600000000004,Potential
46869,91,4,2964.71,Potential
46870,158,1,837.95,At Risk
46871,218,1,1637.15,Potential
46874,297,1,221.04,At Risk
46875,409,2,3532.11,Loyal
46876,376,1,493.6,At Risk
46877,73,2,2795.79,Potential
46879,302,2,1311.75,Potential
46880,327,1,1124.36,Potential
46881,551,2,4290.28,Loyal
46882,393,1,835.6,At Risk
46884,879,1,874.56,At Risk
46885,240,1,925.56,At Risk
46887,444,1,649.36,At Risk
46888,506,5,5490.889999999999,VIP
46890,282,1,50.31,At Risk
46891,488,1,780.52,At Risk
46893,155,2,1184.27,Potential
46894,668,1,817.8,At Risk
46895,844,1,893.55,At Risk
46896,294,2,271.11,At Risk
46897,197,1,520.07,At Risk
46898,104,3,2641.21,Potential
46901,415,1,3293.5,Loyal
46902,208,1,849.0,At Risk
46903,271,1,1444.9,Potential
46905,737,1,515.23,At Risk
46906,652,1,817.8,At Risk
46909,539,1,455.43,At Risk
46910,12,1,320.24,At Risk
46911,90,2,1568.42,Potential
46912,325,1,940.3,At Risk
46913,71,1,124.87,At Risk
46914,586,1,2785.55,Potential
46915,560,1,91.18,At Risk
46916,97,1,2393.45,Potential
46917,135,1,491.19,At Risk
46918,69,3,5025.9400000000005,VIP
46919,382,1,874.42,At Risk
46920,79,2,2137.24,Potential
46922,667,1,49.26,At Risk
46923,508,2,2140.02,Potential
46924,821,3,2489.18,Potential
46925,609,1,1636.15,Potential
46926,597,1,279.2,At Risk
46927,399,2,1135.5,Potential
46928,26,3,3944.0299999999997,Loyal
46933,81,1,811.26,At Risk
46935,260,2,3588.95,Loyal
46936,175,2,456.75,At Risk
46937,862,1,396.28,At Risk
46938,740,1,723.84,At Risk
46939,242,2,844.4499999999999,At Risk
46940,528,2,3526.63,Loyal
46941,47,3,4496.24,Loyal
46942,665,1,434.66,At Risk
46943,369,4,3211.88,Loyal
46945,479,1,332.46,At Risk
46946,193,2,1622.46,Potential
46947,303,1,376.22,At Risk
46949,8,6,5838.389999999999,VIP
46950,72,2,689.63,At Risk
46951,224,4,5128.26,VIP
46953,383,2,1553.42,Potential
46954,56,3,6052.92,VIP
46955,105,2,3538.96,Loyal
46956,684,1,388.7,At Risk
46957,418,1,510.88,At Risk
46958,129,3,3340.4,Loyal
46959,84,1,54.92,At Risk
46960,202,2,2905.3599999999997,Potential
46961,814,1,1093.84,Potential
46963,69,1,885.18,At Risk
46964,741,1,716.5,At Risk
46965,557,1,164.96,At Risk
46967,698,1,156.09,At Risk
46968,375,2,2418.1,Potential
46969,582,1,1208.68,Potential
46970,10,3,1479.83,Potential
46971,94,2,2096.07,Potential
46972,111,4,6242.29,VIP
46974,413,2,415.26,At Risk
46975,668,2,620.89,At Risk
46976,276,2,557.28,At Risk
46977,98,3,1807.36,Potential
46978,174,2,997.1600000000001,At Risk
46979,760,2,2153.55,Potential
46980,19,3,2930.6,Potential
46981,304,3,3296.96,Loyal
46982,39,4,5934.03,VIP
46983,218,2,1548.53,Potential
46985,152,3,4001.96,Loyal
46986,187,2,662.1800000000001,At Risk
46987,531,1,3043.72,Loyal
46988,738,1,577.5,At Risk
46993,211,4,7000.81,VIP
46994,840,1,242.52,At Risk
46995,89,1,1735.38,Potential
46996,779,1,453.22,At Risk
46998,649,1,439.11,At Risk
46999,254,2,767.3299999999999,At Risk
47001,5,2,1064.54,Potential
47002,111,2,4968.0,Loyal
47003,219,1,343.36,At Risk
47004,44,3,3084.2999999999997,Loyal
47005,897,1,1731.78,Potential
47006,781,3,5384.05,VIP
47008,144,3,1175.8400000000001,Potential
47009,31,2,1244.68,Potential
47010,673,1,2355.52,Potential
47011,191,3,1168.4099999999999,Potential
47013,134,1,1203.28,Potential
47014,606,2,3465.6499999999996,Loyal
47015,728,1,448.24,At Risk
47016,307,1,2047.04,Potential
47017,692,1,435.9,At Risk
47018,646,2,264.18,At Risk
47019,248,1,117.99,At Risk
47020,132,3,2548.23,Potential
47021,545,1,2188.5,Potential
47023,9,2,3101.05,Loyal
47024,802,2,2932.8,Potential
47025,107,1,2865.76,Potential
47026,240,3,4518.79,Loyal
47029,244,2,2168.98,Potential
47030,288,3,1326.76,Potential
47033,699,1,532.86,At Risk
47034,567,2,1282.97,Potential
47035,54,5,6110.92,VIP
47036,166,2,1861.6399999999999,Potential
47037,672,3,4129.88,Loyal
47038,34,3,1245.48,Potential
47039,50,1,1770.72,Potential
47041,250,2,731.13,At Risk
47042,142,3,2366.42,Potential
47044,719,1,1131.52,Potential
47045,68,4,5178.32,VIP
47046,216,2,2856.3599999999997,Potential
47047,301,2,2396.04,Potential
47048,375,1,421.38,At Risk
47049,884,1,1121.84,Potential
47051,402,3,3364.4,Loyal
47052,565,1,485.17,At Risk
47053,115,1,177.24,At Risk
47054,268,1,1405.6,Potential
47055,210,1,859.82,At Risk
47056,65,2,937.28,At Risk
47057,19,2,5331.25,VIP
47058,385,2,3067.54,Loyal
47060,341,2,4270.75,Loyal
47062,334,7,5809.88,VIP
47064,87,3,1046.27,Potential
47065,152,4,4823.93,Loyal
47066,199,4,4553.99,Loyal
47067,40,2,1729.3600000000001,Potential
47069,199,4,4389.75,Loyal
47070,605,2,2253.1,Potential
47071,573,1,1235.48,Potential
47073,1,3,6644.38,VIP
47075,506,1,23.79,At Risk
47077,642,3,1023.1800000000001,Potential
47078,142,3,2083.2,Potential
47079,216,1,807.76,At Risk
47080,202,3,2048.37,Potential
47081,614,1,3013.05,Loyal
47082,46,1,1002.06,Potential
47083,64,5,2882.02,Potential
47084,212,3,2658.5,Potential
47085,411,2,4806.6,Loyal
47086,253,2,2681.5699999999997,Potential
47087,514,2,1748.65,Potential
47088,184,3,1234.76,Potential
47089,480,1,1030.1,Potential
47092,401,2,1129.3899999999999,Potential
47093,839,1,1590.45,Potential
47094,66,3,1158.6,Potential
47095,419,1,1035.2,Potential
47096,116,5,6820.35,VIP
47097,523,1,181.68,At Risk
47098,64,4,7216.09,VIP
47099,285,1,1041.35,Potential
47100,797,2,2085.87,Potential
47101,741,1,294.81,At Risk
47102,703,2,1488.25,Potential
47103,193,1,756.52,At Risk
47104,82,3,1935.77,Potential
47106,24,2,3349.17,Loyal
47107,86,2,2221.08,Potential
47109,515,3,3269.42,Loyal
47110,237,1,399.16,At Risk
47111,374,2,4177.4,Loyal
47112,215,2,2703.07,Potential
47115,311,2,2283.33,Potential
47117,139,1,258.8,At Risk
47118,743,1,329.14,At Risk
47119,81,3,4866.32,Loyal
47120,16,3,1561.5100000000002,Potential
47121,26,2,2934.65,Potential
47122,608,2,2048.3,Potential
47124,683,1,1201.98,Potential
47127,526,4,2033.5,Potential
47128,888,1,1130.13,Potential
